date,equity,peak,dd,window
2017-06-29,115275.27739061597,121212.6525246833,-4.898313014689839,W5
2017-06-29,114985.85047693865,121212.6525246833,-5.1370891718392615,W5
2017-06-29,115293.32697896153,121212.6525246833,-4.88342216957622,W5
2017-06-29,115537.59085039269,121212.6525246833,-4.681905358959919,W5
2017-06-29,115947.39005488658,121212.6525246833,-4.343822497180751,W5
2017-06-29,116553.45629494794,121212.6525246833,-3.8438200408052112,W5
2017-06-30,116484.72510514362,121212.6525246833,-3.9005230238459707,W5
2017-06-30,116099.91052413611,121212.6525246833,-4.217993661599027,W5
2017-06-30,116098.88947089175,121212.6525246833,-4.21883602683326,W5
2017-07-03,116449.92981391927,121212.6525246833,-3.929229013278273,W5
2017-07-03,116887.13818930769,121212.6525246833,-3.5685336846289886,W5
2017-07-03,117104.9266517764,121212.6525246833,-3.388858990665531,W5
2017-07-03,116419.79688668513,121212.6525246833,-3.954088569278834,W5
2017-07-03,116229.88637811325,121212.6525246833,-4.110764052090501,W5
2017-07-05,116135.31463765926,121212.6525246833,-4.188785395971852,W5
2017-07-05,116257.96117461352,121212.6525246833,-4.087602446502711,W5
2017-07-05,116622.33324947311,121212.6525246833,-3.786996802396873,W5
2017-07-05,116375.22161138219,121212.6525246833,-3.9908630102092975,W5
2017-07-05,116412.41619829422,121212.6525246833,-3.960177610511068,W5
2017-07-05,116540.11173663811,121212.6525246833,-3.8548292531538304,W5
2017-07-05,116568.47445599374,121212.6525246833,-3.831430112251559,W5
2017-07-05,116268.62045654854,121212.6525246833,-4.0788085774527385,W5
2017-07-05,116338.06209877753,121212.6525246833,-4.021519473730787,W5
2017-07-05,116799.94881219201,121212.6525246833,-3.640464605452556,W5
2017-07-05,117030.93139954927,121212.6525246833,-3.4499048061690454,W5
2017-07-06,116859.67796556953,121212.6525246833,-3.59118826991048,W5
2017-07-06,116343.62412512863,121212.6525246833,-4.016930822104703,W5
2017-07-06,116075.55541754141,121212.6525246833,-4.2380865364659766,W5
2017-07-06,116043.28073481614,121212.6525246833,-4.26471303300164,W5
2017-07-06,116368.19203400183,121212.6525246833,-3.996662386127529,W5
2017-07-06,116133.49206486298,121212.6525246833,-4.190289011937945,W5
2017-07-07,116347.4275145928,121212.6525246833,-4.013793039550694,W5
2017-07-07,116281.8044900243,121212.6525246833,-4.067931797511739,W5
2017-07-10,116008.91029279394,121212.6525246833,-4.293068523378526,W5
2017-07-10,116016.20112302675,121212.6525246833,-4.287053614801776,W5
2017-07-10,115607.88021913398,121212.6525246833,-4.6239168839309,W5
2017-07-10,115533.86000138972,121212.6525246833,-4.6849832958957585,W5
2017-07-10,115593.1425848529,121212.6525246833,-4.6360753789181075,W5
2017-07-10,115207.91808786982,121212.6525246833,-4.9538841958686595,W5
2017-07-10,115282.85054277639,121212.6525246833,-4.8920651915437565,W5
